Package,License,Repository,,,,
@jest/core@npm:26.6.3,MIT,https://github.com/facebook/jest,,,,
@jest/core@npm:27.4.7,MIT,https://github.com/facebook/jest,,,,
@jest/environment@npm:24.9.0,MIT,https://github.com/facebook/jest.git,,,,
@jest/environment@npm:26.6.2,MIT,https://github.com/facebook/jest.git,,,,
@jest/environment@npm:27.4.6,MIT,https://github.com/facebook/jest.git,,,,
@jest/fake-timers@npm:24.9.0,MIT,https://github.com/facebook/jest.git,,,,
@jest/fake-timers@npm:26.6.2,MIT,https://github.com/facebook/jest.git,,,,
@jest/fake-timers@npm:27.4.6,MIT,https://github.com/facebook/jest.git,,,,
@jest/globals@npm:26.6.2,MIT,https://github.com/facebook/jest.git,,,,
@jest/globals@npm:27.4.6,MIT,https://github.com/facebook/jest.git,,,,
@jest/reporters@npm:26.6.2,MIT,https://github.com/facebook/jest,,,,
@jest/reporters@npm:27.4.6,MIT,https://github.com/facebook/jest,,,,
@jest/source-map@npm:24.9.0,MIT,https://github.com/facebook/jest.git,,,,
@jest/source-map@npm:26.6.2,MIT,https://github.com/facebook/jest.git,,,,
@jest/source-map@npm:27.4.0,MIT,https://github.com/facebook/jest.git,,,,
@jest/test-result@npm:24.9.0,MIT,https://github.com/facebook/jest.git,,,,
@jest/test-result@npm:26.6.2,MIT,https://github.com/facebook/jest.git,,,,
@jest/test-result@npm:27.4.6,MIT,https://github.com/facebook/jest.git,,,,
@jest/test-sequencer@npm:26.6.3,MIT,https://github.com/facebook/jest.git,,,,
@jest/test-sequencer@npm:27.4.6,MIT,https://github.com/facebook/jest.git,,,,
@jest/transform@npm:24.9.0,MIT,https://github.com/facebook/jest.git,,,,
@jest/transform@npm:26.6.2,MIT,https://github.com/facebook/jest.git,,,,
@jest/transform@npm:27.4.6,MIT,https://github.com/facebook/jest.git,,,,
@jest/types@npm:24.9.0,MIT,https://github.com/facebook/jest.git,,,,
@jest/types@npm:26.6.2,MIT,https://github.com/facebook/jest.git,,,,
@jest/types@npm:27.2.5,MIT,https://github.com/facebook/jest.git,,,,
@jest/types@npm:27.4.2,MIT,https://github.com/facebook/jest.git,,,,
@kusto/language-service-next@npm:0.0.51,MIT,?,,,,
@kusto/language-service@npm:2.0.0-beta.0,MIT,?,,,,
@kusto/monaco-kusto@npm:4.1.2,MIT,https://github.com/Azure/monaco-kusto,,,,
@kwsites/file-exists@npm:1.1.1,MIT,?,,,,
@kwsites/promise-deferred@npm:1.1.1,MIT,?,,,,
@lerna/add@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/bootstrap@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/changed@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/check-working-tree@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/child-process@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/clean@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/cli@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/collect-uncommitted@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/collect-updates@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/command@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/conventional-commits@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/create-symlink@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/create@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/describe-ref@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/diff@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/exec@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/filter-options@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/filter-packages@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/get-npm-exec-opts@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/get-packed@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/github-client@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/gitlab-client@npm:4.0.0,MIT,git+https://gitlab.com/lerna/lerna.git,,,,
@lerna/global-options@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/has-npm-version@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/import@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/info@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/init@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/link@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/list@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/listable@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/log-packed@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/npm-conf@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/npm-dist-tag@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/npm-install@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/npm-publish@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/npm-run-script@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/otplease@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/output@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/pack-directory@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/package-graph@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/package@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/prerelease-id-from-version@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/profiler@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/project@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/prompt@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/publish@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/pulse-till-done@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/query-graph@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/resolve-symlink@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/rimraf-dir@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/run-lifecycle@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/run-topologically@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/run@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/symlink-binary@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/symlink-dependencies@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/timer@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/validation-error@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/version@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lerna/write-log-file@npm:4.0.0,MIT,git+https://github.com/lerna/lerna.git,,,,
@lingui/babel-plugin-extract-messages@npm:3.13.0,MIT,https://github.com/lingui/js-lingui.git,,,,
@lingui/cli@npm:3.13.0,MIT,?,,,,
@lingui/conf@npm:3.12.1,MIT,?,,,,
@lingui/conf@npm:3.13.0,MIT,?,,,,
@lingui/core@npm:3.13.0,MIT,https://github.com/lingui/js-lingui.git,,,,
@lingui/macro@npm:3.12.1,MIT,https://github.com/lingui/js-lingui.git,,,,
@lingui/macro@npm:3.13.0,MIT,https://github.com/lingui/js-lingui.git,,,,
@lingui/react@npm:3.13.0,MIT,https://github.com/lingui/js-lingui.git,,,,
@mapbox/jsonlint-lines-primitives@npm:2.0.2,?,git://github.com/mapbox/jsonlint.git,,,,
@mapbox/mapbox-gl-style-spec@npm:13.22.0,ISC,git@github.com:mapbox/mapbox-gl-js.git,,,,
@mapbox/point-geometry@npm:0.1.0,ISC,git@github.com:mapbox/point-geometry.git,,,,
@mapbox/unitbezier@npm:0.0.0,BSD-2-Clause,git@github.com:mapbox/unitbezier.git,,,,
@mdx-js/loader@npm:1.6.22,MIT,?,,,,
@mdx-js/mdx@npm:1.6.22,MIT,?,,,,
@mdx-js/react@npm:1.6.22,MIT,?,,,,
@mdx-js/util@npm:1.6.22,MIT,?,,,,
@microsoft/api-extractor-model@npm:7.15.3,MIT,https://github.com/microsoft/rushstack.git,,,,
@microsoft/api-extractor@npm:7.19.4,MIT,https://github.com/microsoft/rushstack.git,,,,
@microsoft/tsdoc-config@npm:0.15.2,MIT,https://github.com/microsoft/tsdoc,,,,
@microsoft/tsdoc@npm:0.12.19,MIT,https://github.com/microsoft/tsdoc,,,,
@microsoft/tsdoc@npm:0.13.2,MIT,https://github.com/microsoft/tsdoc,,,,
@mochajs/json-file-reporter@npm:1.3.0,MIT,https://github.com/mocha-community/json-file-reporter.git,,,,
@monaco-editor/loader@npm:1.2.0,MIT,?,,,,
@monaco-editor/react@npm:4.3.1,MIT,git+https://github.com/suren-atoyan/monaco-react.git,,,,
@mrmlnc/readdir-enhanced@npm:2.2.1,MIT,https://github.com/bigstickcarpet/readdir-enhanced.git,,,,
@napi-rs/triples@npm:1.0.3,MIT,git+https://github.com/napi-rs/napi-rs.git,,,,
@node-rs/helper@npm:1.2.1,MIT,git+https://github.com/napi-rs/node-rs.git,,,,
@nodelib/fs.scandir@npm:2.1.5,MIT,?,,,,
@nodelib/fs.stat@npm:1.1.3,MIT,?,,,,
@nodelib/fs.stat@npm:2.0.5,MIT,?,,,,
@nodelib/fs.walk@npm:1.2.8,MIT,?,,,,
@npmcli/ci-detect@npm:1.4.0,ISC,git+https://github.com/npm/ci-detect.git,,,,
@npmcli/fs@npm:1.0.0,ISC,?,,,,
@npmcli/git@npm:2.1.0,ISC,git+https://github.com/npm/git,,,,
@npmcli/installed-package-contents@npm:1.0.7,ISC,?,,,,
@npmcli/move-file@npm:1.1.2,MIT,git+https://github.com/npm/move-file,,,,
@npmcli/node-gyp@npm:1.0.3,ISC,https://github.com/npm/node-gyp.git,,,,
@npmcli/promise-spawn@npm:1.3.2,ISC,git+https://github.com/npm/promise-spawn,,,,
@npmcli/run-script@npm:1.8.6,ISC,git+https://github.com/npm/run-script.git,,,,
@octokit/auth-token@npm:2.5.0,MIT,?,,,,
@octokit/core@npm:3.5.1,MIT,?,,,,
@octokit/endpoint@npm:6.0.12,MIT,?,,,,
@octokit/graphql@npm:4.8.0,MIT,?,,,,
@octokit/openapi-types@npm:11.2.0,MIT,https://github.com/octokit/openapi-types.ts.git,,,,
@octokit/plugin-enterprise-rest@npm:6.0.1,MIT,https://github.com/octokit/plugin-enterprise-rest.js.git,,,,
@octokit/plugin-paginate-rest@npm:2.17.0,MIT,?,,,,
@octokit/plugin-request-log@npm:1.0.4,MIT,?,,,,
@octokit/plugin-rest-endpoint-methods@npm:5.13.0,MIT,?,,,,
@octokit/request-error@npm:2.1.0,MIT,?,,,,
@octokit/request@npm:5.6.2,MIT,?,,,,
@octokit/rest@npm:18.12.0,MIT,?,,,,
@octokit/types@npm:6.34.0,MIT,?,,,,
@opentelemetry/api-metrics@npm:0.25.0,Apache-2.0,?,,,,
@opentelemetry/api@npm:1.1.0,Apache-2.0,?,,,,
@opentelemetry/core@npm:0.25.0,Apache-2.0,?,,,,
@opentelemetry/exporter-collector@npm:0.25.0,Apache-2.0,?,,,,
@opentelemetry/resources@npm:0.25.0,Apache-2.0,?,,,,
@opentelemetry/sdk-metrics-base@npm:0.25.0,Apache-2.0,?,,,,
@opentelemetry/sdk-trace-base@npm:0.25.0,Apache-2.0,?,,,,
@opentelemetry/semantic-conventions@npm:0.25.0,Apache-2.0,?,,,,
@opentelemetry/semantic-conventions@npm:1.0.1,Apache-2.0,?,,,,
@petamoriken/float16@npm:3.5.0,MIT,https://github.com/petamoriken/float16.git,,,,
@pmmmwh/react-refresh-webpack-plugin@npm:0.5.1,MIT,git+https://github.com/pmmmwh/react-refresh-webpack-plugin.git,,,,
@pmmmwh/react-refresh-webpack-plugin@npm:0.5.4,MIT,git+https://github.com/pmmmwh/react-refresh-webpack-plugin.git,,,,
@polka/url@npm:1.0.0-next.21,MIT,?,,,,
@popperjs/core@npm:2.10.2,MIT,?,,,,
@popperjs/core@npm:2.11.2,MIT,?,,,,
@protobufjs/aspromise@npm:1.1.2,BSD-3-Clause,https://github.com/dcodeIO/protobuf.js.git,,,,
@protobufjs/base64@npm:1.1.2,BSD-3-Clause,https://github.com/dcodeIO/protobuf.js.git,,,,
@protobufjs/codegen@npm:2.0.4,BSD-3-Clause,https://github.com/dcodeIO/protobuf.js.git,,,,
@protobufjs/eventemitter@npm:1.1.0,BSD-3-Clause,https://github.com/dcodeIO/protobuf.js.git,,,,
@protobufjs/fetch@npm:1.1.0,BSD-3-Clause,https://github.com/dcodeIO/protobuf.js.git,,,,
@protobufjs/float@npm:1.0.2,BSD-3-Clause,https://github.com/dcodeIO/protobuf.js.git,,,,
@protobufjs/inquire@npm:1.1.0,BSD-3-Clause,https://github.com/dcodeIO/protobuf.js.git,,,,
@protobufjs/path@npm:1.1.2,BSD-3-Clause,https://github.com/dcodeIO/protobuf.js.git,,,,
@protobufjs/pool@npm:1.1.0,BSD-3-Clause,https://github.com/dcodeIO/protobuf.js.git,,,,
@protobufjs/utf8@npm:1.1.0,BSD-3-Clause,https://github.com/dcodeIO/protobuf.js.git,,,,
@react-aria/button@npm:3.3.4,Apache-2.0,https://github.com/adobe/react-spectrum,,,,
@react-aria/dialog@npm:3.1.4,Apache-2.0,https://github.com/adobe/react-spectrum,,,,
@react-aria/focus@npm:3.5.0,Apache-2.0,https://github.com/adobe/react-spectrum,,,,
@react-aria/i18n@npm:3.3.4,Apache-2.0,https://github.com/adobe/react-spectrum,,,,
@react-aria/interactions@npm:3.6.0,Apache-2.0,https://github.com/adobe/react-spectrum,,,,
@react-aria/interactions@npm:3.7.0,Apache-2.0,https://github.com/adobe/react-spectrum,,,,
@react-aria/menu@npm:3.3.0,Apache-2.0,https://github.com/adobe/react-spectrum,,,,
@react-aria/overlays@npm:3.7.3,Apache-2.0,https://github.com/adobe/react-spectrum,,,,
@react-aria/selection@npm:3.7.0,Apache-2.0,https://github.com/adobe/react-spectrum,,,,
@react-aria/ssr@npm:3.1.0,Apache-2.0,https://github.com/adobe/react-spectrum,,,,
@react-aria/utils@npm:3.10.0,Apache-2.0,https://github.com/adobe/react-spectrum,,,,
@react-aria/utils@npm:3.11.0,Apache-2.0,https://github.com/adobe/react-spectrum,,,,
@react-aria/utils@npm:3.9.0,Apache-2.0,https://github.com/adobe/react-spectrum,,,,
@react-aria/visually-hidden@npm:3.2.3,Apache-2.0,https://github.com/adobe/react-spectrum,,,,
@react-stately/collections@npm:3.3.4,Apache-2.0,https://github.com/adobe/react-spectrum,,,,
@react-stately/menu@npm:3.2.3,Apache-2.0,https://github.com/adobe/react-spectrum,,,,
@react-stately/overlays@npm:3.1.3,Apache-2.0,https://github.com/adobe/react-spectrum,,,,
@react-stately/selection@npm:3.8.0,Apache-2.0,https://github.com/adobe/react-spectrum,,,,
@react-stately/toggle@npm:3.2.3,Apache-2.0,https://github.com/adobe/react-spectrum,,,,
@react-stately/tree@npm:3.2.0,Apache-2.0,https://github.com/adobe/react-spectrum,,,,
@react-stately/utils@npm:3.2.2,Apache-2.0,https://github.com/adobe/react-spectrum,,,,
@react-stately/utils@npm:3.3.0,Apache-2.0,https://github.com/adobe/react-spectrum,,,,
@react-types/button@npm:3.4.1,Apache-2.0,https://github.com/adobe/react-spectrum,,,,
@react-types/checkbox@npm:3.2.3,Apache-2.0,https://github.com/adobe/react-spectrum,,,,
@react-types/dialog@npm:3.3.1,Apache-2.0,https://github.com/adobe/react-spectrum,,,,
@react-types/menu@npm:3.4.1,Apache-2.0,https://github.com/adobe/react-spectrum,,,,
@react-types/overlays@npm:3.5.1,Apache-2.0,https://github.com/adobe/react-spectrum,,,,
@react-types/shared@npm:3.10.0,Apache-2.0,https://github.com/adobe/react-spectrum,,,,
@react-types/shared@npm:3.10.1,Apache-2.0,https://github.com/adobe/react-spectrum,,,,
@react-types/shared@npm:3.9.0,Apache-2.0,https://github.com/adobe/react-spectrum,,,,
@reduxjs/toolkit@npm:1.7.1,MIT,git+https://github.com/reduxjs/redux-toolkit.git,,,,
@rollup/plugin-commonjs@npm:21.0.1,MIT,rollup/plugins,,,,
@rollup/plugin-image@npm:2.1.1,MIT,rollup/plugins,,,,
@rollup/plugin-json@npm:4.1.0,MIT,?,,,,
@rollup/plugin-node-resolve@npm:13.1.3,MIT,rollup/plugins,,,,
@rollup/pluginutils@npm:3.1.0,MIT,?,,,,
@rtsao/plugin-proposal-class-properties@npm:7.0.1-patch.1,MIT,?,,,,
@rushstack/eslint-patch@npm:1.0.6,MIT,https://github.com/microsoft/rushstack/tree/master/stack/eslint-patch,,,,
@rushstack/node-core-library@npm:3.45.0,MIT,https://github.com/microsoft/rushstack.git,,,,
@rushstack/rig-package@npm:0.3.7,MIT,https://github.com/microsoft/rushstack.git,,,,
@rushstack/ts-command-line@npm:4.10.6,MIT,https://github.com/microsoft/rushstack.git,,,,
@scena/dragscroll@npm:1.0.3,MIT,git+https://github.com/daybrush/dragscroll.git,,,,
@scena/event-emitter@npm:1.0.5,MIT,git+https://github.com/daybrush/gesture.git,,,,
@scena/matrix@npm:1.1.1,MIT,git+https://github.com/daybrush/matrix,,,,
@sentry/browser@npm:6.17.2,BSD-3-Clause,?,,,,
@sentry/core@npm:6.17.2,BSD-3-Clause,?,,,,
@sentry/hub@npm:6.17.2,BSD-3-Clause,?,,,,
@sentry/minimal@npm:6.17.2,BSD-3-Clause,?,,,,
@sentry/types@npm:6.17.2,BSD-3-Clause,?,,,,
@sentry/utils@npm:6.17.2,BSD-3-Clause,?,,,,
@sideway/address@npm:4.1.2,BSD-3-Clause,?,,,,
@sideway/formula@npm:3.0.0,BSD-3-Clause,?,,,,
@sideway/pinpoint@npm:2.0.0,BSD-3-Clause,?,,,,
@sindresorhus/is@npm:0.14.0,MIT,?,,,,
@sinonjs/commons@npm:1.8.3,BSD-3-Clause,git+https://github.com/sinonjs/commons.git,,,,
@sinonjs/fake-timers@npm:6.0.1,BSD-3-Clause,http://github.com/sinonjs/fake-timers.git,,,,
@sinonjs/fake-timers@npm:7.1.2,BSD-3-Clause,https://github.com/sinonjs/fake-timers.git,,,,
@sinonjs/fake-timers@npm:8.1.0,BSD-3-Clause,https://github.com/sinonjs/fake-timers.git,,,,
@sinonjs/fake-timers@npm:9.0.0,BSD-3-Clause,https://github.com/sinonjs/fake-timers.git,,,,
@sinonjs/samsam@npm:6.1.1,BSD-3-Clause,https://github.com/sinonjs/samsam.git,,,,
@sinonjs/text-encoding@npm:0.7.1,(Unlicense,Apache-2.0),incompatible,https://github.com/inexorabletash/text-encoding.git,,
@storybook/addon-a11y@npm:6.4.15,MIT,https://github.com/storybookjs/storybook.git,,,,
@storybook/addon-actions@npm:6.4.15,MIT,https://github.com/storybookjs/storybook.git,,,,
@storybook/addon-backgrounds@npm:6.4.15,MIT,https://github.com/storybookjs/storybook.git,,,,
@storybook/addon-controls@npm:6.4.15,MIT,https://github.com/storybookjs/storybook.git,,,,
@storybook/addon-docs@npm:6.4.15,MIT,https://github.com/storybookjs/storybook.git,,,,
@storybook/addon-essentials@npm:6.4.15,MIT,https://github.com/storybookjs/storybook.git,,,,
@storybook/addon-knobs@npm:6.4.0,MIT,https://github.com/storybookjs/addon-knobs.git,,,,
@storybook/addon-measure@npm:6.4.15,MIT,https://github.com/storybookjs/storybook.git,,,,
@storybook/addon-outline@npm:6.4.15,MIT,https://github.com/storybookjs/storybook.git,,,,
@storybook/addon-storysource@npm:6.4.15,MIT,https://github.com/storybookjs/storybook.git,,,,
@storybook/addon-toolbars@npm:6.4.15,MIT,https://github.com/storybookjs/storybook.git,,,,
@storybook/addon-viewport@npm:6.4.15,MIT,https://github.com/storybookjs/storybook.git,,,,
@storybook/addons@npm:6.4.15,MIT,https://github.com/storybookjs/storybook.git,,,,
@storybook/api@npm:6.4.15,MIT,https://github.com/storybookjs/storybook.git,,,,
@storybook/builder-webpack4@npm:6.4.15,MIT,https://github.com/storybookjs/storybook.git,,,,
@storybook/builder-webpack5@npm:6.4.15,MIT,https://github.com/storybookjs/storybook.git,,,,
@storybook/channel-postmessage@npm:6.4.15,MIT,https://github.com/storybookjs/storybook.git,,,,
@storybook/channel-websocket@npm:6.4.15,MIT,https://github.com/storybookjs/storybook.git,,,,
@storybook/channels@npm:6.4.15,MIT,https://github.com/storybookjs/storybook.git,,,,
@storybook/client-api@npm:6.4.15,MIT,https://github.com/storybookjs/storybook.git,,,,
@storybook/client-logger@npm:6.4.15,MIT,https://github.com/storybookjs/storybook.git,,,,
@storybook/components@npm:6.4.15,MIT,https://github.com/storybookjs/storybook.git,,,,
@storybook/core-client@npm:6.4.15,MIT,https://github.com/storybookjs/storybook.git,,,,
@storybook/core-common@npm:6.4.15,MIT,https://github.com/storybookjs/storybook.git,,,,
@storybook/core-events@npm:6.4.15,MIT,https://github.com/storybookjs/storybook.git,,,,
@storybook/core-server@npm:6.4.15,MIT,https://github.com/storybookjs/storybook.git,,,,
